# Event 0
  Event 0 Timestamp 0 Address (pix0) 0 (roc3) 3
  Event 0 Timestamp 0 Address (pix1) 1 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {121.562, 183.683, 5.35034} + t * {0.0799968, 0.788153, 0.857001}
# Time: 4.39933
  Event 1 Timestamp 4 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 4 Address (pix0) 0 (roc1) 1
  Event 1 Timestamp 4 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 4 Address (pix0) 0 (roc2) 2
  Event 1 Timestamp 4 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 4 Address (pix0) 0 (roc3) 3
  Event 1 Timestamp 4 Address (pix1) 1 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {76.5531, 9.28514, 19.3557} + t * {0.962266, 0.0177125, 0.859652}
# Time: 6.05392
  Event 2 Timestamp 6 Address (pix0) 0 (roc0) 0
  Event 2 Timestamp 6 Address (pix0) 0 (roc1) 1
  Event 2 Timestamp 6 Address (pix0) 0 (roc2) 2
# Event 0
# Trajectory: g: x(t) = {49.6113, 374.188, 14.0632} + t * {0.522602, 0.917063, 0.133697}
# Time: 27.9249
  Event 0 Timestamp 27 Address (pix2) 2 (roc0) 0
  Event 0 Timestamp 27 Address (pix2) 2 (roc1) 1
  Event 0 Timestamp 27 Address (pix2) 2 (roc2) 2
# Event 1
# Trajectory: g: x(t) = {130.114, 377.465, 7.40659} + t * {0.130216, 0.746933, 0.222036}
# Time: 31.2573
  Event 1 Timestamp 31 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 31 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 31 Address (pix2) 2 (roc2) 2
  Event 1 Timestamp 31 Address (pix2) 2 (roc3) 3
# Event 2
# Trajectory: g: x(t) = {96.2109, 147.838, 0.941609} + t * {0.748878, 0.252501, 0.47682}
# Time: 36.5026
  Event 2 Timestamp 36 Address (pix0) 0 (roc0) 0
  Event 2 Timestamp 36 Address (pix1) 1 (roc0) 0
  Event 2 Timestamp 36 Address (pix0) 0 (roc1) 1
  Event 2 Timestamp 36 Address (pix1) 1 (roc1) 1
  Event 2 Timestamp 36 Address (pix0) 0 (roc2) 2
  Event 2 Timestamp 36 Address (pix1) 1 (roc2) 2
  Event 2 Timestamp 36 Address (pix0) 0 (roc3) 3
# Event 0
# Trajectory: g: x(t) = {113.317, 121.712, 7.19776} + t * {0.842587, 0.598053, 0.631812}
# Time: 3.24444
  Event 0 Timestamp 3 Address (pix0) 0 (roc0) 0
  Event 0 Timestamp 3 Address (pix1) 1 (roc0) 0
  Event 0 Timestamp 3 Address (pix0) 0 (roc1) 1
  Event 0 Timestamp 3 Address (pix1) 1 (roc1) 1
  Event 0 Timestamp 3 Address (pix0) 0 (roc2) 2
  Event 0 Timestamp 3 Address (pix1) 1 (roc2) 2
  Event 0 Timestamp 3 Address (pix0) 0 (roc3) 3
# Event 1
# Trajectory: g: x(t) = {24.3153, 341.135, 8.05005} + t * {0.279173, 0.105148, 0.856933}
# Time: 6.0758
  Event 1 Timestamp 6 Address (pix1) 1 (roc0) 0
  Event 1 Timestamp 6 Address (pix2) 2 (roc0) 0
  Event 1 Timestamp 6 Address (pix1) 1 (roc1) 1
  Event 1 Timestamp 6 Address (pix2) 2 (roc1) 1
  Event 1 Timestamp 6 Address (pix1) 1 (roc2) 2
  Event 1 Timestamp 6 Address (pix2) 2 (roc2) 2
# Event 2
